date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:42	7738/7738	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b95a-1e3a%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img17-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img17-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:42	54606/54606	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:25%20GMT	https://promo-theme.com/mato/product/cold-hard-truth/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/cold-hard-truth/index.html	(from https://promo-theme.com/mato/shop/)
16:29:42	19101/19101	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b95c-4a9d%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img18-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img18-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:42	57436/57436	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:26%20GMT	https://promo-theme.com/mato/product/control/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/control/index.html	(from https://promo-theme.com/mato/shop/)
16:29:43	33698/33698	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b94b-83a2%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img7-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img7-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:43	72907/72907	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:25%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=16	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/index8aa7.html	(from https://promo-theme.com/mato/shop/)
16:29:43	73847/73847	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:26%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=32	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/index7789.html	(from https://promo-theme.com/mato/shop/)
16:29:43	57045/57045	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:27%20GMT	https://promo-theme.com/mato/product/desire/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/desire/index.html	(from https://promo-theme.com/mato/shop/)
16:29:44	28286/28286	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b958-6e7e%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img16-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img16-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:44	74766/74766	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:27%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=31	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/index1557.html	(from https://promo-theme.com/mato/shop/)
16:29:44	59568/59568	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:27%20GMT	https://promo-theme.com/mato/product/faded/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/faded/index.html	(from https://promo-theme.com/mato/shop/)
16:29:44	73836/73836	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:28%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=22	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/indexa380.html	(from https://promo-theme.com/mato/shop/)
16:29:45	10356/10356	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b950-2874%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img11-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img11-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:46	57036/57036	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:28%20GMT	https://promo-theme.com/mato/product/found-bride/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/found-bride/index.html	(from https://promo-theme.com/mato/shop/)
16:29:46	60174/60174	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:28%20GMT	https://promo-theme.com/mato/product/karma-police/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/karma-police/index.html	(from https://promo-theme.com/mato/shop/)
16:29:46	10080/10080	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b94c-2760%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img8-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img8-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:46	74759/74759	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:29%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=18	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/index6694.html	(from https://promo-theme.com/mato/shop/)
16:29:46	61449/61449	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:29%20GMT	https://promo-theme.com/mato/product/let-down/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/let-down/index.html	(from https://promo-theme.com/mato/shop/)
16:29:46	75688/75688	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:30%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=21	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/index008b.html	(from https://promo-theme.com/mato/shop/)
16:29:47	21288/21288	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b957-5328%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img15-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img15-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:47	59893/59893	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:30%20GMT	https://promo-theme.com/mato/product/reckoner/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/reckoner/index.html	(from https://promo-theme.com/mato/shop/)
16:29:47	59103/59103	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:31%20GMT	https://promo-theme.com/mato/product/rucksack/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/rucksack/index.html	(from https://promo-theme.com/mato/shop/)
16:29:47	26815/26815	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b946-68bf%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img3-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img3-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:48	22829/22829	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b949-592d%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img5-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img5-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:29:48	73473/73473	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:31%20GMT	https://promo-theme.com/mato/product/skyfall/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/skyfall/index.html	(from https://promo-theme.com/mato/shop/)
16:29:48	76606/76606	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:31%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=24	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/indexcd5e.html	(from https://promo-theme.com/mato/shop/)
16:29:48	18483/18483	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b943-4833%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img1-300x450.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img1-300x450.jpg	(from https://promo-theme.com/mato/shop/)
16:31:12	66124/66124	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:33%20GMT	https://promo-theme.com/mato/shop/page/2/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/page/2/index.html	(from https://promo-theme.com/mato/shop/)
16:31:12	77533/77533	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:32%20GMT	https://promo-theme.com/mato/shop/?add-to-cart=14	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/shop/index2256.html	(from https://promo-theme.com/mato/shop/)
16:31:12	60826/60826	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:32%20GMT	https://promo-theme.com/mato/product/skyfall-2/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/skyfall-2/index.html	(from https://promo-theme.com/mato/shop/)
16:31:13	64424/64424	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:59:32%20GMT	https://promo-theme.com/mato/product/the-bridge/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/product/the-bridge/index.html	(from https://promo-theme.com/mato/shop/)
16:31:14	8443/8443	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:00:57%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/pages/590	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/pages/590.json	(from https://promo-theme.com/mato/contact-us/)
16:31:15	2255/2255	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:00:58%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fcontact-us%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed29cc.json	(from https://promo-theme.com/mato/contact-us/)
16:31:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:00:59%20GMT	https://promo-theme.com/mato/?p=590	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/indexa42a.html	(from https://promo-theme.com/mato/contact-us/)
16:31:16	2669/2669	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:00:59%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fcontact-us%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embedd6d0	(from https://promo-theme.com/mato/contact-us/)
16:31:16	44029/44029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:00%20GMT	https://promo-theme.com/mato/contact-us/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/contact-us/404.php	(from https://promo-theme.com/mato/contact-us/)
16:31:18	7669/7669	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:02%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/pages/592	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/pages/592.json	(from https://promo-theme.com/mato/contact-us-2/)
16:31:19	2265/2265	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:02%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fcontact-us-2%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed04d5.json	(from https://promo-theme.com/mato/contact-us-2/)
16:31:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:02%20GMT	https://promo-theme.com/mato/?p=592	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index568a.html	(from https://promo-theme.com/mato/contact-us-2/)
16:31:20	2679/2679	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:01:03%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fcontact-us-2%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed7abb	(from https://promo-theme.com/mato/contact-us-2/)
16:31:20	44029/44029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:04%20GMT	https://promo-theme.com/mato/contact-us-2/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/contact-us-2/404.php	(from https://promo-theme.com/mato/contact-us-2/)
16:31:26	6278/6278	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:09%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/posts/470	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/posts/470.json	(from https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/)
16:31:26	1956/1956	---MC-	200	added ('OK')	application/rss+xml	etag:%2268fb3152877602373447c079826ad4e1%22	https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/feed/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/feed/index.html	(from https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/)
16:31:27	2621/2621	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:10%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fbranding%2F2019-mato-film-festival-live-awards-ceremony-updates%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed4c7f.json	(from https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/)
16:31:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:10%20GMT	https://promo-theme.com/mato/?p=470	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index1beb.html	(from https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/)
16:31:27	3070/3070	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:01:11%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fbranding%2F2019-mato-film-festival-live-awards-ceremony-updates%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed1b5a	(from https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/)
16:31:28	44029/44029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:11%20GMT	https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/404.php	(from https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/)
16:31:29	2984/2984	---MCZ	200	added ('OK')	application/javascript	etag:W/%22607823db-ba8%22	https://promo-theme.com/mato/wp-includes/js/comment-reply.min.js?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-includes/js/comment-reply.min3f90.js	(from https://promo-theme.com/mato/branding/2019-mato-film-festival-live-awards-ceremony-updates/)
16:31:29	6309/6309	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:13%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/posts/472	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/posts/472.json	(from https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/)
16:31:30	1293/1293	---MC-	200	added ('OK')	application/rss+xml	etag:%2268fb3152877602373447c079826ad4e1%22	https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/feed/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/feed/index.html	(from https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/)
16:31:30	2675/2675	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:13%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fcreativity%2Fstudy-shows-promising-directorial-pipeline-for-people-of-color%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embeddd37.json	(from https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/)
16:31:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:14%20GMT	https://promo-theme.com/mato/?p=472	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index8c8c.html	(from https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/)
16:31:33	3124/3124	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:01:14%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fcreativity%2Fstudy-shows-promising-directorial-pipeline-for-people-of-color%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embede179	(from https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/)
16:31:34	44032/44032	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:18%20GMT	https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/404.php	(from https://promo-theme.com/mato/creativity/study-shows-promising-directorial-pipeline-for-people-of-color/)
16:31:36	6280/6280	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:19%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/posts/473	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/posts/473.json	(from https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/)
16:31:36	1260/1260	---MC-	200	added ('OK')	application/rss+xml	etag:%2268fb3152877602373447c079826ad4e1%22	https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/feed/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/feed/index.html	(from https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/)
16:31:36	2644/2644	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:20%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fdesign%2Fknock-down-the-house-wins-festival-favorite-award%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed96aa.json	(from https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/)
16:31:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:20%20GMT	https://promo-theme.com/mato/?p=473	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index01a2.html	(from https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/)
16:31:37	3099/3099	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:01:20%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fdesign%2Fknock-down-the-house-wins-festival-favorite-award%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed1c33	(from https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/)
16:31:38	44029/44029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:21%20GMT	https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/404.php	(from https://promo-theme.com/mato/design/knock-down-the-house-wins-festival-favorite-award/)
16:31:39	1870/1870	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:22%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/367	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/367.json	(from https://promo-theme.com/mato/project/found-bride/)
16:31:40	2414/2414	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:23%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fproject%2Ffound-bride%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed4942.json	(from https://promo-theme.com/mato/project/found-bride/)
16:31:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:23%20GMT	https://promo-theme.com/mato/?p=367	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index55d4.html	(from https://promo-theme.com/mato/project/found-bride/)
16:31:41	2863/2863	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:01:24%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fproject%2Ffound-bride%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed1c07	(from https://promo-theme.com/mato/project/found-bride/)
16:31:41	44029/44029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:25%20GMT	https://promo-theme.com/mato/project/found-bride/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/found-bride/404.php	(from https://promo-theme.com/mato/project/found-bride/)
16:31:42	1870/1870	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:26%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/372	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/372.json	(from https://promo-theme.com/mato/project/the-tourist/)
16:31:43	312546/312546	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-4c4e2%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img5.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img5.jpg	(from https://promo-theme.com/mato/project/found-bride/)
16:31:43	2414/2414	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:27%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fproject%2Fthe-tourist%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embedc128.json	(from https://promo-theme.com/mato/project/the-tourist/)
16:31:44	2863/2863	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:01:27%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fproject%2Fthe-tourist%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed26f6	(from https://promo-theme.com/mato/project/the-tourist/)
16:31:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:28%20GMT	https://promo-theme.com/mato/?p=372	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/indexc3ba.html	(from https://promo-theme.com/mato/project/the-tourist/)
16:31:45	44029/44029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:28%20GMT	https://promo-theme.com/mato/project/the-tourist/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/the-tourist/404.php	(from https://promo-theme.com/mato/project/the-tourist/)
16:31:46	1867/1867	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:29%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/374	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/374.json	(from https://promo-theme.com/mato/project/optimistic/)
16:31:47	2409/2409	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:30%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fproject%2Foptimistic%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed0949.json	(from https://promo-theme.com/mato/project/optimistic/)
16:31:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:30%20GMT	https://promo-theme.com/mato/?p=374	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index9222.html	(from https://promo-theme.com/mato/project/optimistic/)
16:31:47	2858/2858	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2011:01:31%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2Fproject%2Foptimistic%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embed2c52	(from https://promo-theme.com/mato/project/optimistic/)
16:31:48	44029/44029	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2011:01:31%20GMT	https://promo-theme.com/mato/project/optimistic/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/optimistic/404.php	(from https://promo-theme.com/mato/project/optimistic/)
16:31:49	54331/54331	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-d43b%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img8.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img8.jpg	(from https://promo-theme.com/mato/project/optimistic/)
16:31:49	1861/1861	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2011:01:33%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/376	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/fw-portfolio/376.json	(from https://promo-theme.com/mato/project/let-down/)
16:31:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Jan%202022%2011:01:34%20GMT	https://promo-theme.com/mato/?p=376	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index264a.html	(from https://promo-theme.com/mato/project/let-down/)
